area_code,reference_area,area_type,year,dwelling_type,value,units
S12000010,East Lothian,local authority,1995,Flat,67,dwellings
S12000010,East Lothian,local authority,1986,House,211,dwellings
S12000010,East Lothian,local authority,1994,Flat,60,dwellings
S12000011,East Renfrewshire,local authority,2003,All,141,dwellings
S12000011,East Renfrewshire,local authority,2002,All,167,dwellings
S12000011,East Renfrewshire,local authority,1993,All,119,dwellings
S12000011,East Renfrewshire,local authority,1992,All,165,dwellings
S12000011,East Renfrewshire,local authority,2004,All,86,dwellings
S12000011,East Renfrewshire,local authority,1999,All,60,dwellings
S12000011,East Renfrewshire,local authority,2005,All,96,dwellings
S12000011,East Renfrewshire,local authority,1994,All,118,dwellings
S12000011,East Renfrewshire,local authority,1997,All,114,dwellings
S12000011,East Renfrewshire,local authority,1995,All,88,dwellings
S12000011,East Renfrewshire,local authority,1991,All,152,dwellings
S12000011,East Renfrewshire,local authority,1990,All,241,dwellings
S12000011,East Renfrewshire,local authority,1996,All,31,dwellings
S12000011,East Renfrewshire,local authority,1988,All,252,dwellings
S12000011,East Renfrewshire,local authority,1983,All,101,dwellings
S12000011,East Renfrewshire,local authority,1986,All,95,dwellings
S12000011,East Renfrewshire,local authority,1989,All,216,dwellings
S12000011,East Renfrewshire,local authority,1985,All,91,dwellings
S12000011,East Renfrewshire,local authority,1984,All,74,dwellings
S12000011,East Renfrewshire,local authority,1982,All,108,dwellings
S12000011,East Renfrewshire,local authority,2001,All,126,dwellings
S12000011,East Renfrewshire,local authority,2000,All,118,dwellings
S12000011,East Renfrewshire,local authority,1998,All,86,dwellings
S12000011,East Renfrewshire,local authority,1980,All,71,dwellings
S12000011,East Renfrewshire,local authority,1987,All,150,dwellings
S12000011,East Renfrewshire,local authority,1981,All,114,dwellings
S12000011,East Renfrewshire,local authority,2000,House,66,dwellings
S12000011,East Renfrewshire,local authority,1999,House,35,dwellings
S12000011,East Renfrewshire,local authority,1989,House,136,dwellings
S12000011,East Renfrewshire,local authority,1998,House,51,dwellings
S12000011,East Renfrewshire,local authority,1994,House,51,dwellings
S12000011,East Renfrewshire,local authority,1997,House,72,dwellings
S12000011,East Renfrewshire,local authority,1995,House,40,dwellings
S12000011,East Renfrewshire,local authority,1993,House,65,dwellings
S12000011,East Renfrewshire,local authority,1992,House,85,dwellings
S12000011,East Renfrewshire,local authority,1991,House,71,dwellings
S12000011,East Renfrewshire,local authority,1987,House,108,dwellings
S12000011,East Renfrewshire,local authority,1990,House,131,dwellings
S12000011,East Renfrewshire,local authority,1988,House,154,dwellings
S12000011,East Renfrewshire,local authority,2003,House,72,dwellings
S12000011,East Renfrewshire,local authority,2004,House,52,dwellings
S12000011,East Renfrewshire,local authority,1982,House,82,dwellings
S12000011,East Renfrewshire,local authority,1981,House,104,dwellings
S12000011,East Renfrewshire,local authority,2002,House,86,dwellings
S12000011,East Renfrewshire,local authority,2005,House,49,dwellings
S12000011,East Renfrewshire,local authority,2001,House,76,dwellings
S12000011,East Renfrewshire,local authority,1984,House,59,dwellings
S12000011,East Renfrewshire,local authority,1983,House,84,dwellings
S12000011,East Renfrewshire,local authority,1996,House,19,dwellings
S12000011,East Renfrewshire,local authority,1985,House,76,dwellings
S12000011,East Renfrewshire,local authority,1980,House,69,dwellings
S12000011,East Renfrewshire,local authority,1986,House,79,dwellings
S12000011,East Renfrewshire,local authority,1983,Flat,17,dwellings
S12000011,East Renfrewshire,local authority,1981,Flat,10,dwellings
S12000011,East Renfrewshire,local authority,1991,Flat,81,dwellings
S12000011,East Renfrewshire,local authority,1982,Flat,26,dwellings
S12000011,East Renfrewshire,local authority,1986,Flat,16,dwellings
S12000011,East Renfrewshire,local authority,1984,Flat,15,dwellings
S12000011,East Renfrewshire,local authority,1985,Flat,15,dwellings
S12000011,East Renfrewshire,local authority,1990,Flat,110,dwellings
S12000011,East Renfrewshire,local authority,1987,Flat,42,dwellings
S12000011,East Renfrewshire,local authority,1989,Flat,80,dwellings
S12000011,East Renfrewshire,local authority,1992,Flat,80,dwellings
S12000011,East Renfrewshire,local authority,1993,Flat,54,dwellings
S12000011,East Renfrewshire,local authority,1988,Flat,98,dwellings
S12000011,East Renfrewshire,local authority,1999,Flat,25,dwellings
S12000011,East Renfrewshire,local authority,1998,Flat,35,dwellings
S12000011,East Renfrewshire,local authority,1995,Flat,48,dwellings
S12000011,East Renfrewshire,local authority,1996,Flat,12,dwellings
S12000011,East Renfrewshire,local authority,1997,Flat,42,dwellings
S12000011,East Renfrewshire,local authority,1980,Flat,2,dwellings
S12000011,East Renfrewshire,local authority,1994,Flat,67,dwellings
S12000011,East Renfrewshire,local authority,2003,Flat,69,dwellings
S12000011,East Renfrewshire,local authority,2000,Flat,52,dwellings
S12000011,East Renfrewshire,local authority,2002,Flat,81,dwellings
S12000011,East Renfrewshire,local authority,2005,Flat,47,dwellings
S12000011,East Renfrewshire,local authority,2004,Flat,34,dwellings
S12000011,East Renfrewshire,local authority,2001,Flat,50,dwellings
S12000013,Na h-Eileanan Siar,local authority,1984,House,47,dwellings
S12000013,Na h-Eileanan Siar,local authority,1993,All,59,dwellings
S12000013,Na h-Eileanan Siar,local authority,1992,All,39,dwellings
S12000013,Na h-Eileanan Siar,local authority,1983,All,86,dwellings
S12000013,Na h-Eileanan Siar,local authority,1982,All,63,dwellings
S12000013,Na h-Eileanan Siar,local authority,1993,House,53,dwellings
S12000013,Na h-Eileanan Siar,local authority,1987,All,35,dwellings
S12000013,Na h-Eileanan Siar,local authority,1985,All,48,dwellings
S12000013,Na h-Eileanan Siar,local authority,1984,All,49,dwellings
S12000013,Na h-Eileanan Siar,local authority,1981,All,132,dwellings
S12000013,Na h-Eileanan Siar,local authority,1980,All,1,dwellings
S12000013,Na h-Eileanan Siar,local authority,1986,All,47,dwellings
S12000013,Na h-Eileanan Siar,local authority,1982,House,60,dwellings
S12000013,Na h-Eileanan Siar,local authority,1983,House,80,dwellings
S12000013,Na h-Eileanan Siar,local authority,1990,All,38,dwellings
S12000013,Na h-Eileanan Siar,local authority,1988,House,15,dwellings
S12000013,Na h-Eileanan Siar,local authority,1986,House,36,dwellings
S12000013,Na h-Eileanan Siar,local authority,1987,House,31,dwellings
S12000013,Na h-Eileanan Siar,local authority,1995,All,31,dwellings
S12000013,Na h-Eileanan Siar,local authority,1994,All,39,dwellings
S12000013,Na h-Eileanan Siar,local authority,1985,House,45,dwellings
S12000013,Na h-Eileanan Siar,local authority,1988,All,17,dwellings
S12000013,Na h-Eileanan Siar,local authority,1991,All,56,dwellings
S12000013,Na h-Eileanan Siar,local authority,1989,All,53,dwellings
S12000013,Na h-Eileanan Siar,local authority,2000,Flat,1,dwellings
S12000013,Na h-Eileanan Siar,local authority,2003,Flat,9,dwellings
S12000013,Na h-Eileanan Siar,local authority,2001,Flat,0,dwellings
S12000013,Na h-Eileanan Siar,local authority,1984,Flat,2,dwellings
S12000013,Na h-Eileanan Siar,local authority,1986,Flat,11,dwellings
S12000013,Na h-Eileanan Siar,local authority,2002,Flat,7,dwellings
S12000013,Na h-Eileanan Siar,local authority,1996,Flat,4,dwellings
S12000013,Na h-Eileanan Siar,local authority,1995,Flat,3,dwellings
S12000013,Na h-Eileanan Siar,local authority,1994,Flat,5,dwellings
S12000013,Na h-Eileanan Siar,local authority,2005,Flat,8,dwellings
S12000013,Na h-Eileanan Siar,local authority,2004,Flat,7,dwellings
S12000013,Na h-Eileanan Siar,local authority,1992,Flat,11,dwellings
S12000013,Na h-Eileanan Siar,local authority,1988,Flat,2,dwellings
S12000013,Na h-Eileanan Siar,local authority,1993,Flat,6,dwellings
S12000013,Na h-Eileanan Siar,local authority,1990,Flat,5,dwellings
S12000013,Na h-Eileanan Siar,local authority,1989,Flat,4,dwellings
S12000013,Na h-Eileanan Siar,local authority,1987,Flat,4,dwellings
S12000013,Na h-Eileanan Siar,local authority,1981,Flat,1,dwellings
S12000013,Na h-Eileanan Siar,local authority,1983,Flat,6,dwellings
S12000013,Na h-Eileanan Siar,local authority,1985,Flat,3,dwellings
S12000013,Na h-Eileanan Siar,local authority,1991,Flat,8,dwellings
S12000013,Na h-Eileanan Siar,local authority,1982,Flat,3,dwellings
S12000013,Na h-Eileanan Siar,local authority,1999,All,34,dwellings
S12000013,Na h-Eileanan Siar,local authority,1996,All,24,dwellings
S12000013,Na h-Eileanan Siar,local authority,1998,All,47,dwellings
S12000013,Na h-Eileanan Siar,local authority,2001,All,0,dwellings
S12000013,Na h-Eileanan Siar,local authority,2002,All,69,dwellings
S12000013,Na h-Eileanan Siar,local authority,1997,All,40,dwellings
S12000013,Na h-Eileanan Siar,local authority,1994,House,34,dwellings
S12000013,Na h-Eileanan Siar,local authority,2005,All,49,dwellings
S12000013,Na h-Eileanan Siar,local authority,1995,House,28,dwellings
S12000013,Na h-Eileanan Siar,local authority,2004,All,47,dwellings
S12000013,Na h-Eileanan Siar,local authority,2003,All,64,dwellings
S12000013,Na h-Eileanan Siar,local authority,1980,House,1,dwellings
S12000013,Na h-Eileanan Siar,local authority,1980,Flat,0,dwellings
S12000013,Na h-Eileanan Siar,local authority,1981,House,131,dwellings
S12000013,Na h-Eileanan Siar,local authority,1999,Flat,4,dwellings
S12000013,Na h-Eileanan Siar,local authority,1998,Flat,6,dwellings
S12000013,Na h-Eileanan Siar,local authority,1997,Flat,5,dwellings
S12000013,Na h-Eileanan Siar,local authority,1990,House,33,dwellings
S12000013,Na h-Eileanan Siar,local authority,1989,House,49,dwellings
S12000013,Na h-Eileanan Siar,local authority,2000,All,37,dwellings
S12000013,Na h-Eileanan Siar,local authority,1991,House,48,dwellings
S12000013,Na h-Eileanan Siar,local authority,1992,House,28,dwellings
S12000013,Na h-Eileanan Siar,local authority,1999,House,30,dwellings
S12000013,Na h-Eileanan Siar,local authority,1998,House,41,dwellings
S12000013,Na h-Eileanan Siar,local authority,1996,House,20,dwellings
S12000013,Na h-Eileanan Siar,local authority,2003,House,55,dwellings
S12000013,Na h-Eileanan Siar,local authority,2004,House,40,dwellings
S12000013,Na h-Eileanan Siar,local authority,2002,House,62,dwellings
S12000013,Na h-Eileanan Siar,local authority,2000,House,36,dwellings
S12000013,Na h-Eileanan Siar,local authority,1997,House,35,dwellings
S12000013,Na h-Eileanan Siar,local authority,2001,House,0,dwellings
S12000013,Na h-Eileanan Siar,local authority,2005,House,41,dwellings
S12000014,Falkirk,local authority,1993,House,451,dwellings
S12000014,Falkirk,local authority,1980,All,35,dwellings
S12000014,Falkirk,local authority,1985,House,480,dwellings
S12000014,Falkirk,local authority,1991,House,407,dwellings
S12000014,Falkirk,local authority,1990,House,556,dwellings
S12000014,Falkirk,local authority,1984,House,625,dwellings
S12000014,Falkirk,local authority,1988,House,815,dwellings
S12000014,Falkirk,local authority,1986,House,289,dwellings
S12000014,Falkirk,local authority,1983,House,677,dwellings
S12000014,Falkirk,local authority,1996,House,245,dwellings
S12000014,Falkirk,local authority,1995,House,312,dwellings
S12000014,Falkirk,local authority,2005,House,328,dwellings
S12000014,Falkirk,local authority,1994,House,391,dwellings
S12000014,Falkirk,local authority,1984,All,691,dwellings
S12000014,Falkirk,local authority,1983,All,732,dwellings
S12000014,Falkirk,local authority,1982,All,431,dwellings
S12000014,Falkirk,local authority,1981,All,168,dwellings
S12000014,Falkirk,local authority,1998,All,448,dwellings
S12000014,Falkirk,local authority,1997,All,610,dwellings
S12000014,Falkirk,local authority,1988,All,1057,dwellings
S12000014,Falkirk,local authority,1987,All,639,dwellings
S12000014,Falkirk,local authority,1999,All,376,dwellings
S12000014,Falkirk,local authority,1994,All,557,dwellings
S12000014,Falkirk,local authority,2000,All,512,dwellings
S12000014,Falkirk,local authority,1989,All,1144,dwellings
S12000014,Falkirk,local authority,1992,All,675,dwellings
S12000014,Falkirk,local authority,1990,All,819,dwellings
S12000014,Falkirk,local authority,1986,All,340,dwellings
S12000014,Falkirk,local authority,1985,All,509,dwellings
S12000014,Falkirk,local authority,1991,All,598,dwellings
S12000014,Falkirk,local authority,1980,House,30,dwellings
S12000014,Falkirk,local authority,1982,House,412,dwellings
S12000014,Falkirk,local authority,2002,All,787,dwellings
S12000014,Falkirk,local authority,2005,All,550,dwellings
S12000014,Falkirk,local authority,1987,House,510,dwellings
S12000014,Falkirk,local authority,1989,House,865,dwellings
S12000014,Falkirk,local authority,1981,House,156,dwellings
S12000014,Falkirk,local authority,1996,All,361,dwellings
S12000014,Falkirk,local authority,1995,All,444,dwellings
S12000014,Falkirk,local authority,1993,All,660,dwellings
S12000014,Falkirk,local authority,2004,All,605,dwellings
S12000014,Falkirk,local authority,2001,All,566,dwellings
S12000014,Falkirk,local authority,2003,All,751,dwellings
S12000014,Falkirk,local authority,2004,Flat,205,dwellings
S12000014,Falkirk,local authority,2005,Flat,222,dwellings
S12000014,Falkirk,local authority,1986,Flat,51,dwellings
S12000014,Falkirk,local authority,2003,Flat,218,dwellings
S12000014,Falkirk,local authority,2002,Flat,229,dwellings
S12000014,Falkirk,local authority,1983,Flat,55,dwellings
S12000014,Falkirk,local authority,1985,Flat,29,dwellings
S12000014,Falkirk,local authority,1988,Flat,242,dwellings
S12000014,Falkirk,local authority,1987,Flat,129,dwellings
S12000014,Falkirk,local authority,1999,Flat,111,dwellings
S12000014,Falkirk,local authority,1981,Flat,12,dwellings
S12000014,Falkirk,local authority,2001,Flat,161,dwellings
S12000014,Falkirk,local authority,1980,Flat,5,dwellings
S12000014,Falkirk,local authority,1982,Flat,19,dwellings
S12000014,Falkirk,local authority,1998,Flat,129,dwellings
S12000014,Falkirk,local authority,1997,Flat,201,dwellings
S12000014,Falkirk,local authority,2000,Flat,149,dwellings
S12000014,Falkirk,local authority,1996,Flat,116,dwellings
S12000014,Falkirk,local authority,2004,House,400,dwellings
S12000014,Falkirk,local authority,2001,House,405,dwellings
S12000014,Falkirk,local authority,2003,House,533,dwellings
S12000014,Falkirk,local authority,1992,House,463,dwellings
S12000014,Falkirk,local authority,2002,House,558,dwellings
S12000014,Falkirk,local authority,2000,House,363,dwellings
S12000014,Falkirk,local authority,1999,House,265,dwellings
S12000014,Falkirk,local authority,1998,House,319,dwellings
S12000014,Falkirk,local authority,1997,House,409,dwellings
S12000014,Falkirk,local authority,1995,Flat,132,dwellings
S12000014,Falkirk,local authority,1994,Flat,166,dwellings
S12000014,Falkirk,local authority,1984,Flat,66,dwellings
S12000014,Falkirk,local authority,1993,Flat,209,dwellings
S12000014,Falkirk,local authority,1992,Flat,212,dwellings
S12000014,Falkirk,local authority,1991,Flat,191,dwellings
S12000014,Falkirk,local authority,1990,Flat,263,dwellings
S12000014,Falkirk,local authority,1989,Flat,279,dwellings
S12000017,Highland,local authority,1983,All,506,dwellings
S12000017,Highland,local authority,1986,All,394,dwellings
S12000017,Highland,local authority,1989,All,652,dwellings
S12000017,Highland,local authority,1984,All,367,dwellings
S12000017,Highland,local authority,1982,House,535,dwellings
S12000017,Highland,local authority,1980,House,33,dwellings
S12000017,Highland,local authority,1985,All,406,dwellings
S12000017,Highland,local authority,1981,House,642,dwellings
S12000017,Highland,local authority,1983,House,497,dwellings
S12000017,Highland,local authority,1996,All,513,dwellings
S12000017,Highland,local authority,1989,Flat,54,dwellings
S12000017,Highland,local authority,1987,All,499,dwellings
S12000017,Highland,local authority,1990,All,566,dwellings
S12000017,Highland,local authority,1988,All,621,dwellings
S12000017,Highland,local authority,1980,Flat,3,dwellings
S12000017,Highland,local authority,2000,Flat,65,dwellings
S12000017,Highland,local authority,1983,Flat,9,dwellings
S12000017,Highland,local authority,1982,Flat,12,dwellings
S12000017,Highland,local authority,2001,Flat,57,dwellings
S12000017,Highland,local authority,1997,Flat,49,dwellings
S12000017,Highland,local authority,2002,Flat,80,dwellings
S12000017,Highland,local authority,2003,Flat,92,dwellings
S12000017,Highland,local authority,2004,Flat,74,dwellings
S12000017,Highland,local authority,1987,Flat,55,dwellings
S12000017,Highland,local authority,2005,Flat,59,dwellings
S12000017,Highland,local authority,1999,Flat,58,dwellings
S12000017,Highland,local authority,1981,Flat,9,dwellings
S12000017,Highland,local authority,1998,Flat,80,dwellings
S12000017,Highland,local authority,1992,Flat,63,dwellings
S12000017,Highland,local authority,1988,Flat,52,dwellings
S12000017,Highland,local authority,1990,Flat,61,dwellings
S12000017,Highland,local authority,1993,Flat,64,dwellings
S12000017,Highland,local authority,2002,All,642,dwellings
S12000017,Highland,local authority,1999,All,611,dwellings
S12000017,Highland,local authority,2001,All,554,dwellings
S12000017,Highland,local authority,1985,Flat,3,dwellings
S12000017,Highland,local authority,1994,Flat,74,dwellings
S12000017,Highland,local authority,1984,Flat,9,dwellings
S12000017,Highland,local authority,1986,Flat,13,dwellings
S12000017,Highland,local authority,1995,Flat,52,dwellings
S12000017,Highland,local authority,1991,Flat,47,dwellings
S12000017,Highland,local authority,1996,Flat,40,dwellings
S12000017,Highland,local authority,1998,All,626,dwellings
S12000017,Highland,local authority,1980,All,36,dwellings
S12000017,Highland,local authority,1992,All,657,dwellings
S12000017,Highland,local authority,1997,All,699,dwellings
S12000017,Highland,local authority,1982,All,547,dwellings
S12000017,Highland,local authority,1981,All,651,dwellings
S12000017,Highland,local authority,1995,All,524,dwellings
S12000017,Highland,local authority,2003,All,645,dwellings
S12000017,Highland,local authority,2004,All,589,dwellings
S12000017,Highland,local authority,2000,All,672,dwellings
S12000017,Highland,local authority,2005,All,506,dwellings
S12000017,Highland,local authority,1994,All,646,dwellings
S12000017,Highland,local authority,1991,All,547,dwellings
S12000017,Highland,local authority,1993,All,658,dwellings
S12000017,Highland,local authority,2005,House,447,dwellings
S12000017,Highland,local authority,2003,House,553,dwellings
S12000017,Highland,local authority,2004,House,515,dwellings
S12000017,Highland,local authority,2001,House,497,dwellings
S12000017,Highland,local authority,1998,House,546,dwellings
S12000017,Highland,local authority,1988,House,569,dwellings
S12000017,Highland,local authority,1997,House,650,dwellings
S12000017,Highland,local authority,1991,House,500,dwellings
S12000017,Highland,local authority,1999,House,553,dwellings
S12000017,Highland,local authority,1993,House,594,dwellings
S12000017,Highland,local authority,1994,House,572,dwellings
S12000017,Highland,local authority,2000,House,607,dwellings
S12000017,Highland,local authority,2002,House,562,dwellings
S12000017,Highland,local authority,1992,House,594,dwellings
S12000017,Highland,local authority,1984,House,358,dwellings
S12000017,Highland,local authority,1987,House,444,dwellings
S12000017,Highland,local authority,1985,House,403,dwellings
S12000017,Highland,local authority,1986,House,381,dwellings
S12000017,Highland,local authority,1995,House,472,dwellings
S12000017,Highland,local authority,1996,House,473,dwellings
S12000017,Highland,local authority,1989,House,598,dwellings
S12000017,Highland,local authority,1990,House,505,dwellings
S12000018,Inverclyde,local authority,1998,House,207,dwellings
S12000018,Inverclyde,local authority,2000,House,203,dwellings
S12000018,Inverclyde,local authority,1997,House,308,dwellings
S12000018,Inverclyde,local authority,1984,Flat,17,dwellings
S12000018,Inverclyde,local authority,1994,House,238,dwellings
S12000018,Inverclyde,local authority,1995,House,228,dwellings
S12000018,Inverclyde,local authority,1999,House,190,dwellings
S12000018,Inverclyde,local authority,2001,All,284,dwellings
S12000018,Inverclyde,local authority,2002,All,286,dwellings
S12000018,Inverclyde,local authority,2003,All,281,dwellings
S12000018,Inverclyde,local authority,2000,All,371,dwellings
S12000018,Inverclyde,local authority,1999,All,357,dwellings
S12000018,Inverclyde,local authority,1998,All,404,dwellings
S12000018,Inverclyde,local authority,1997,All,494,dwellings
S12000018,Inverclyde,local authority,1996,All,308,dwellings
S12000018,Inverclyde,local authority,1989,All,287,dwellings
S12000018,Inverclyde,local authority,1988,All,280,dwellings
S12000018,Inverclyde,local authority,1994,All,360,dwellings
S12000018,Inverclyde,local authority,1990,All,290,dwellings
S12000018,Inverclyde,local authority,1981,All,81,dwellings
S12000018,Inverclyde,local authority,1991,All,311,dwellings
S12000018,Inverclyde,local authority,1993,All,275,dwellings
S12000018,Inverclyde,local authority,1992,All,356,dwellings
S12000018,Inverclyde,local authority,1983,All,181,dwellings
S12000018,Inverclyde,local authority,1995,All,347,dwellings
S12000018,Inverclyde,local authority,1984,All,104,dwellings
S12000018,Inverclyde,local authority,2004,House,15,dwellings
S12000018,Inverclyde,local authority,2001,House,147,dwellings
S12000018,Inverclyde,local authority,2003,House,142,dwellings
S12000018,Inverclyde,local authority,2005,House,0,dwellings
S12000018,Inverclyde,local authority,1996,House,191,dwellings
S12000018,Inverclyde,local authority,2002,House,146,dwellings
S12000018,Inverclyde,local authority,1986,All,225,dwellings
S12000018,Inverclyde,local authority,1987,All,216,dwellings
S12000018,Inverclyde,local authority,1982,All,97,dwellings
S12000018,Inverclyde,local authority,1980,All,60,dwellings
S12000018,Inverclyde,local authority,1985,All,305,dwellings
S12000018,Inverclyde,local authority,1996,Flat,117,dwellings
S12000018,Inverclyde,local authority,1995,Flat,119,dwellings
S12000018,Inverclyde,local authority,1993,Flat,112,dwellings
S12000018,Inverclyde,local authority,1984,House,87,dwellings
S12000018,Inverclyde,local authority,1988,House,146,dwellings
S12000018,Inverclyde,local authority,1985,House,235,dwellings
S12000018,Inverclyde,local authority,1999,Flat,167,dwellings
S12000018,Inverclyde,local authority,1998,Flat,197,dwellings
S12000018,Inverclyde,local authority,1997,Flat,186,dwellings
S12000018,Inverclyde,local authority,1983,House,142,dwellings
S12000018,Inverclyde,local authority,1994,Flat,122,dwellings
S12000018,Inverclyde,local authority,1991,House,179,dwellings
S12000018,Inverclyde,local authority,1981,House,58,dwellings
S12000018,Inverclyde,local authority,1990,House,152,dwellings
S12000018,Inverclyde,local authority,1982,House,71,dwellings
S12000018,Inverclyde,local authority,1980,House,37,dwellings
S12000018,Inverclyde,local authority,1986,House,157,dwellings
S12000018,Inverclyde,local authority,1987,House,110,dwellings
S12000018,Inverclyde,local authority,1989,House,154,dwellings
S12000018,Inverclyde,local authority,1993,House,163,dwellings
S12000018,Inverclyde,local authority,1992,House,207,dwellings
S12000018,Inverclyde,local authority,1982,Flat,26,dwellings
S12000018,Inverclyde,local authority,2003,Flat,139,dwellings
S12000018,Inverclyde,local authority,1983,Flat,39,dwellings
S12000018,Inverclyde,local authority,2004,Flat,20,dwellings
S12000018,Inverclyde,local authority,2000,Flat,168,dwellings
S12000018,Inverclyde,local authority,2005,Flat,0,dwellings
S12000018,Inverclyde,local authority,1985,Flat,70,dwellings
S12000018,Inverclyde,local authority,2005,All,0,dwellings
S12000018,Inverclyde,local authority,1986,Flat,68,dwellings
S12000018,Inverclyde,local authority,1981,Flat,23,dwellings
S12000018,Inverclyde,local authority,1980,Flat,23,dwellings
S12000018,Inverclyde,local authority,2004,All,35,dwellings
S12000018,Inverclyde,local authority,1992,Flat,149,dwellings
S12000018,Inverclyde,local authority,1991,Flat,132,dwellings
S12000018,Inverclyde,local authority,1990,Flat,138,dwellings
S12000018,Inverclyde,local authority,1989,Flat,133,dwellings
S12000018,Inverclyde,local authority,1988,Flat,134,dwellings
S12000018,Inverclyde,local authority,1987,Flat,106,dwellings
S12000018,Inverclyde,local authority,2001,Flat,137,dwellings
S12000018,Inverclyde,local authority,2002,Flat,140,dwellings
S12000019,Midlothian,local authority,1980,House,1,dwellings
S12000019,Midlothian,local authority,2003,House,294,dwellings
S12000019,Midlothian,local authority,1981,House,12,dwellings
S12000019,Midlothian,local authority,1983,House,393,dwellings
S12000019,Midlothian,local authority,1982,House,370,dwellings
S12000019,Midlothian,local authority,1984,House,407,dwellings
S12000019,Midlothian,local authority,1985,House,216,dwellings
S12000019,Midlothian,local authority,1987,House,227,dwellings
S12000019,Midlothian,local authority,1986,House,139,dwellings
S12000019,Midlothian,local authority,1997,House,165,dwellings
S12000019,Midlothian,local authority,1998,Flat,60,dwellings
S12000019,Midlothian,local authority,1994,Flat,63,dwellings
S12000019,Midlothian,local authority,1999,Flat,48,dwellings
S12000019,Midlothian,local authority,1996,Flat,42,dwellings
S12000019,Midlothian,local authority,1993,Flat,51,dwellings
S12000019,Midlothian,local authority,1987,Flat,60,dwellings
S12000019,Midlothian,local authority,1989,Flat,147,dwellings
S12000019,Midlothian,local authority,1991,Flat,111,dwellings
S12000019,Midlothian,local authority,1997,Flat,75,dwellings
S12000019,Midlothian,local authority,1988,Flat,114,dwellings
S12000019,Midlothian,local authority,1993,House,141,dwellings
S12000019,Midlothian,local authority,1989,House,398,dwellings
S12000019,Midlothian,local authority,1994,House,131,dwellings
S12000019,Midlothian,local authority,1991,House,205,dwellings
S12000019,Midlothian,local authority,1988,House,384,dwellings
S12000019,Midlothian,local authority,1999,House,155,dwellings
S12000019,Midlothian,local authority,1995,Flat,39,dwellings
S12000019,Midlothian,local authority,1992,House,168,dwellings
S12000019,Midlothian,local authority,1990,House,268,dwellings
S12000019,Midlothian,local authority,1986,Flat,37,dwellings
S12000019,Midlothian,local authority,1985,Flat,25,dwellings
S12000019,Midlothian,local authority,1984,Flat,25,dwellings
S12000019,Midlothian,local authority,1983,Flat,27,dwellings
S12000019,Midlothian,local authority,1981,Flat,4,dwellings
S12000019,Midlothian,local authority,1995,House,123,dwellings
S12000019,Midlothian,local authority,1998,House,130,dwellings
S12000019,Midlothian,local authority,1980,Flat,1,dwellings
S12000019,Midlothian,local authority,1996,House,115,dwellings
S12000019,Midlothian,local authority,2002,Flat,81,dwellings
S12000019,Midlothian,local authority,2001,Flat,73,dwellings
S12000019,Midlothian,local authority,2000,Flat,60,dwellings
S12000019,Midlothian,local authority,1992,Flat,84,dwellings
S12000019,Midlothian,local authority,1990,Flat,159,dwellings
S12000019,Midlothian,local authority,2003,Flat,90,dwellings
S12000019,Midlothian,local authority,1982,Flat,41,dwellings
S12000019,Midlothian,local authority,2004,Flat,93,dwellings
S12000019,Midlothian,local authority,2005,Flat,51,dwellings
S12000019,Midlothian,local authority,1989,All,545,dwellings
S12000019,Midlothian,local authority,1986,All,176,dwellings
S12000019,Midlothian,local authority,1988,All,498,dwellings
S12000019,Midlothian,local authority,2000,House,121,dwellings
S12000019,Midlothian,local authority,1987,All,287,dwellings
S12000019,Midlothian,local authority,2001,All,240,dwellings
S12000019,Midlothian,local authority,2000,All,181,dwellings
S12000019,Midlothian,local authority,1999,All,203,dwellings
S12000019,Midlothian,local authority,1998,All,190,dwellings
S12000019,Midlothian,local authority,2003,All,384,dwellings
S12000019,Midlothian,local authority,2002,All,330,dwellings
S12000019,Midlothian,local authority,1991,All,316,dwellings
S12000019,Midlothian,local authority,2004,All,272,dwellings
S12000019,Midlothian,local authority,2005,All,156,dwellings
S12000019,Midlothian,local authority,1992,All,252,dwellings
S12000019,Midlothian,local authority,2001,House,167,dwellings
S12000019,Midlothian,local authority,1990,All,427,dwellings
S12000019,Midlothian,local authority,1993,All,192,dwellings
S12000019,Midlothian,local authority,1982,All,411,dwellings
S12000019,Midlothian,local authority,1985,All,241,dwellings
S12000019,Midlothian,local authority,1996,All,157,dwellings
S12000019,Midlothian,local authority,1983,All,420,dwellings
S12000019,Midlothian,local authority,1981,All,16,dwellings
S12000019,Midlothian,local authority,1980,All,2,dwellings
S12000019,Midlothian,local authority,1984,All,432,dwellings
S12000019,Midlothian,local authority,2005,House,105,dwellings
S12000019,Midlothian,local authority,2002,House,249,dwellings
S12000019,Midlothian,local authority,2004,House,179,dwellings
S12000019,Midlothian,local authority,1994,All,194,dwellings
S12000019,Midlothian,local authority,1997,All,240,dwellings
S12000019,Midlothian,local authority,1995,All,162,dwellings
S12000020,Moray,local authority,1985,All,304,dwellings
S12000020,Moray,local authority,1990,All,281,dwellings
S12000020,Moray,local authority,1987,All,272,dwellings
S12000020,Moray,local authority,1984,All,287,dwellings
S12000020,Moray,local authority,1988,All,379,dwellings
S12000020,Moray,local authority,1991,All,238,dwellings
S12000020,Moray,local authority,1989,All,396,dwellings
S12000020,Moray,local authority,2000,House,138,dwellings
S12000020,Moray,local authority,1997,House,214,dwellings
