area_code,reference_area,area_type,year,sex,value,units
S12000048,Perth and Kinross,Local Authority,2006,Male,67203,Persons
S12000048,Perth and Kinross,Local Authority,2007,Male,68187,Persons
S12000048,Perth and Kinross,Local Authority,2008,Male,69361,Persons
S12000048,Perth and Kinross,Local Authority,2009,Male,70128,Persons
S12000048,Perth and Kinross,Local Authority,2010,Male,70750,Persons
S12000048,Perth and Kinross,Local Authority,2011,Male,71507,Persons
S12000048,Perth and Kinross,Local Authority,2012,Male,72027,Persons
S12000048,Perth and Kinross,Local Authority,2013,Male,72082,Persons
S12000048,Perth and Kinross,Local Authority,2014,Male,72727,Persons
S12000048,Perth and Kinross,Local Authority,2015,Male,73409,Persons
S12000048,Perth and Kinross,Local Authority,2016,Male,73962,Persons
S12000048,Perth and Kinross,Local Authority,2017,Male,74187,Persons
S12000048,Perth and Kinross,Local Authority,2018,Male,74367,Persons
S12000048,Perth and Kinross,Local Authority,2019,Male,74729,Persons
S12000038,Renfrewshire,Local Authority,2001,Male,82509,Persons
S12000038,Renfrewshire,Local Authority,2002,Male,82332,Persons
S12000038,Renfrewshire,Local Authority,2003,Male,81930,Persons
S12000038,Renfrewshire,Local Authority,2004,Male,81899,Persons
S12000038,Renfrewshire,Local Authority,2005,Male,81976,Persons
S12000038,Renfrewshire,Local Authority,2006,Male,81854,Persons
S12000038,Renfrewshire,Local Authority,2007,Male,82219,Persons
S12000038,Renfrewshire,Local Authority,2008,Male,82656,Persons
S12000038,Renfrewshire,Local Authority,2009,Male,82886,Persons
S12000038,Renfrewshire,Local Authority,2010,Male,83342,Persons
S12000038,Renfrewshire,Local Authority,2011,Male,83942,Persons
S12000038,Renfrewshire,Local Authority,2012,Male,83787,Persons
S12000038,Renfrewshire,Local Authority,2013,Male,83655,Persons
S12000038,Renfrewshire,Local Authority,2014,Male,83765,Persons
S12000038,Renfrewshire,Local Authority,2015,Male,83926,Persons
S12000038,Renfrewshire,Local Authority,2016,Male,84692,Persons
S12000038,Renfrewshire,Local Authority,2017,Male,85260,Persons
S12000038,Renfrewshire,Local Authority,2018,Male,85869,Persons
S12000038,Renfrewshire,Local Authority,2019,Male,86573,Persons
S12000026,Scottish Borders,Local Authority,2001,Male,51467,Persons
S12000026,Scottish Borders,Local Authority,2002,Male,51873,Persons
S12000026,Scottish Borders,Local Authority,2003,Male,52294,Persons
S12000026,Scottish Borders,Local Authority,2004,Male,52879,Persons
S12000026,Scottish Borders,Local Authority,2005,Male,53306,Persons
S12000026,Scottish Borders,Local Authority,2006,Male,53675,Persons
S12000026,Scottish Borders,Local Authority,2007,Male,54355,Persons
S12000026,Scottish Borders,Local Authority,2008,Male,54852,Persons
S12000026,Scottish Borders,Local Authority,2009,Male,54911,Persons
S12000026,Scottish Borders,Local Authority,2010,Male,54941,Persons
S12000026,Scottish Borders,Local Authority,2011,Male,55195,Persons
S12000026,Scottish Borders,Local Authority,2012,Male,55183,Persons
S12000026,Scottish Borders,Local Authority,2013,Male,55311,Persons
S12000026,Scottish Borders,Local Authority,2014,Male,55319,Persons
S12000026,Scottish Borders,Local Authority,2015,Male,55273,Persons
S12000026,Scottish Borders,Local Authority,2016,Male,55516,Persons
S12000026,Scottish Borders,Local Authority,2017,Male,55789,Persons
S12000026,Scottish Borders,Local Authority,2018,Male,55989,Persons
S12000026,Scottish Borders,Local Authority,2019,Male,56123,Persons
S12000027,Shetland Islands,Local Authority,2001,Male,11055,Persons
S12000027,Shetland Islands,Local Authority,2002,Male,11065,Persons
S12000027,Shetland Islands,Local Authority,2003,Male,11065,Persons
S12000027,Shetland Islands,Local Authority,2004,Male,11114,Persons
S12000027,Shetland Islands,Local Authority,2005,Male,11175,Persons
S12000027,Shetland Islands,Local Authority,2006,Male,11145,Persons
S12000027,Shetland Islands,Local Authority,2007,Male,11242,Persons
S12000027,Shetland Islands,Local Authority,2008,Male,11351,Persons
S12000027,Shetland Islands,Local Authority,2009,Male,11512,Persons
S12000027,Shetland Islands,Local Authority,2010,Male,11679,Persons
S12000027,Shetland Islands,Local Authority,2011,Male,11788,Persons
S12000027,Shetland Islands,Local Authority,2012,Male,11770,Persons
S12000027,Shetland Islands,Local Authority,2013,Male,11771,Persons
S12000027,Shetland Islands,Local Authority,2014,Male,11793,Persons
S12000027,Shetland Islands,Local Authority,2015,Male,11783,Persons
S12000027,Shetland Islands,Local Authority,2016,Male,11783,Persons
S12000027,Shetland Islands,Local Authority,2017,Male,11731,Persons
S12000027,Shetland Islands,Local Authority,2018,Male,11713,Persons
S12000027,Shetland Islands,Local Authority,2019,Male,11685,Persons
S12000028,South Ayrshire,Local Authority,2001,Male,53437,Persons
S12000028,South Ayrshire,Local Authority,2002,Male,53109,Persons
S12000028,South Ayrshire,Local Authority,2003,Male,53011,Persons
S12000028,South Ayrshire,Local Authority,2004,Male,53205,Persons
S12000028,South Ayrshire,Local Authority,2005,Male,53220,Persons
S12000028,South Ayrshire,Local Authority,2006,Male,53283,Persons
S12000028,South Ayrshire,Local Authority,2007,Male,53342,Persons
S12000028,South Ayrshire,Local Authority,2008,Male,53509,Persons
S12000028,South Ayrshire,Local Authority,2009,Male,53549,Persons
S12000028,South Ayrshire,Local Authority,2010,Male,53622,Persons
S12000028,South Ayrshire,Local Authority,2011,Male,53820,Persons
S12000028,South Ayrshire,Local Authority,2012,Male,53815,Persons
S12000028,South Ayrshire,Local Authority,2013,Male,53793,Persons
S12000028,South Ayrshire,Local Authority,2014,Male,53691,Persons
S12000028,South Ayrshire,Local Authority,2015,Male,53660,Persons
S12000028,South Ayrshire,Local Authority,2016,Male,53674,Persons
S12000028,South Ayrshire,Local Authority,2017,Male,53794,Persons
S12000028,South Ayrshire,Local Authority,2018,Male,53712,Persons
S12000028,South Ayrshire,Local Authority,2019,Male,53709,Persons
S12000029,South Lanarkshire,Local Authority,2001,Male,144266,Persons
S12000029,South Lanarkshire,Local Authority,2002,Male,144535,Persons
S12000029,South Lanarkshire,Local Authority,2003,Male,144970,Persons
S12000029,South Lanarkshire,Local Authority,2004,Male,146065,Persons
S12000029,South Lanarkshire,Local Authority,2005,Male,146633,Persons
S12000029,South Lanarkshire,Local Authority,2006,Male,147565,Persons
S12000029,South Lanarkshire,Local Authority,2007,Male,148638,Persons
S12000029,South Lanarkshire,Local Authority,2008,Male,149193,Persons
S12000029,South Lanarkshire,Local Authority,2009,Male,149693,Persons
S12000029,South Lanarkshire,Local Authority,2010,Male,150334,Persons
S12000029,South Lanarkshire,Local Authority,2011,Male,150873,Persons
S12000029,South Lanarkshire,Local Authority,2012,Male,151149,Persons
S12000029,South Lanarkshire,Local Authority,2013,Male,151514,Persons
S12000029,South Lanarkshire,Local Authority,2014,Male,151803,Persons
S12000029,South Lanarkshire,Local Authority,2015,Male,152399,Persons
S12000029,South Lanarkshire,Local Authority,2016,Male,152995,Persons
S12000029,South Lanarkshire,Local Authority,2017,Male,153751,Persons
S12000029,South Lanarkshire,Local Authority,2018,Male,154202,Persons
S12000029,South Lanarkshire,Local Authority,2019,Male,155033,Persons
S12000030,Stirling,Local Authority,2001,Male,41194,Persons
S12000030,Stirling,Local Authority,2002,Male,41393,Persons
S12000030,Stirling,Local Authority,2003,Male,41680,Persons
S12000030,Stirling,Local Authority,2004,Male,41569,Persons
S12000030,Stirling,Local Authority,2005,Male,41898,Persons
S12000030,Stirling,Local Authority,2006,Male,42202,Persons
S12000030,Stirling,Local Authority,2007,Male,42375,Persons
S12000030,Stirling,Local Authority,2008,Male,42503,Persons
S12000030,Stirling,Local Authority,2009,Male,42502,Persons
S12000030,Stirling,Local Authority,2010,Male,42896,Persons
S12000030,Stirling,Local Authority,2011,Male,43294,Persons
S12000030,Stirling,Local Authority,2012,Male,43709,Persons
S12000030,Stirling,Local Authority,2013,Male,43878,Persons
S12000030,Stirling,Local Authority,2014,Male,43974,Persons
S12000030,Stirling,Local Authority,2015,Male,44624,Persons
S12000030,Stirling,Local Authority,2016,Male,45081,Persons
S12000030,Stirling,Local Authority,2017,Male,45246,Persons
S12000030,Stirling,Local Authority,2018,Male,45445,Persons
S12000030,Stirling,Local Authority,2019,Male,45433,Persons
S12000039,West Dunbartonshire,Local Authority,2001,Male,44168,Persons
S12000039,West Dunbartonshire,Local Authority,2002,Male,44063,Persons
S12000039,West Dunbartonshire,Local Authority,2003,Male,43787,Persons
S12000039,West Dunbartonshire,Local Authority,2004,Male,43596,Persons
S12000039,West Dunbartonshire,Local Authority,2005,Male,43368,Persons
S12000039,West Dunbartonshire,Local Authority,2006,Male,43284,Persons
S12000039,West Dunbartonshire,Local Authority,2007,Male,43336,Persons
S12000039,West Dunbartonshire,Local Authority,2008,Male,43229,Persons
S12000039,West Dunbartonshire,Local Authority,2009,Male,43205,Persons
S12000039,West Dunbartonshire,Local Authority,2010,Male,43154,Persons
S12000039,West Dunbartonshire,Local Authority,2011,Male,43073,Persons
S12000039,West Dunbartonshire,Local Authority,2012,Male,43051,Persons
S12000039,West Dunbartonshire,Local Authority,2013,Male,42690,Persons
S12000039,West Dunbartonshire,Local Authority,2014,Male,42693,Persons
S12000039,West Dunbartonshire,Local Authority,2015,Male,42606,Persons
S12000039,West Dunbartonshire,Local Authority,2016,Male,42747,Persons
S12000039,West Dunbartonshire,Local Authority,2017,Male,42714,Persons
S12000039,West Dunbartonshire,Local Authority,2018,Male,42496,Persons
S12000039,West Dunbartonshire,Local Authority,2019,Male,42518,Persons
S12000040,West Lothian,Local Authority,2001,Male,76842,Persons
S12000040,West Lothian,Local Authority,2002,Male,77501,Persons
S12000040,West Lothian,Local Authority,2003,Male,78234,Persons
S12000040,West Lothian,Local Authority,2004,Male,79168,Persons
S12000040,West Lothian,Local Authority,2005,Male,79969,Persons
S12000040,West Lothian,Local Authority,2006,Male,80996,Persons
S12000040,West Lothian,Local Authority,2007,Male,82186,Persons
S12000040,West Lothian,Local Authority,2008,Male,83161,Persons
S12000040,West Lothian,Local Authority,2009,Male,84397,Persons
S12000040,West Lothian,Local Authority,2010,Male,84986,Persons
S12000040,West Lothian,Local Authority,2011,Male,85712,Persons
S12000040,West Lothian,Local Authority,2012,Male,86230,Persons
S12000040,West Lothian,Local Authority,2013,Male,86243,Persons
S12000040,West Lothian,Local Authority,2014,Male,86797,Persons
S12000040,West Lothian,Local Authority,2015,Male,87551,Persons
S12000040,West Lothian,Local Authority,2016,Male,88253,Persons
S12000040,West Lothian,Local Authority,2017,Male,88857,Persons
S12000040,West Lothian,Local Authority,2018,Male,89338,Persons
S12000040,West Lothian,Local Authority,2019,Male,89953,Persons
S08000015,Ayrshire and Arran,Health Board,2001,Male,175547,Persons
S08000015,Ayrshire and Arran,Health Board,2002,Male,175000,Persons
S08000015,Ayrshire and Arran,Health Board,2003,Male,175184,Persons
S08000015,Ayrshire and Arran,Health Board,2004,Male,175727,Persons
S08000015,Ayrshire and Arran,Health Board,2005,Male,175997,Persons
S08000015,Ayrshire and Arran,Health Board,2006,Male,176243,Persons
S08000015,Ayrshire and Arran,Health Board,2007,Male,177026,Persons
S08000015,Ayrshire and Arran,Health Board,2008,Male,177874,Persons
S08000015,Ayrshire and Arran,Health Board,2009,Male,178142,Persons
S08000015,Ayrshire and Arran,Health Board,2010,Male,178299,Persons
S08000015,Ayrshire and Arran,Health Board,2011,Male,178895,Persons
S08000015,Ayrshire and Arran,Health Board,2012,Male,178674,Persons
S08000015,Ayrshire and Arran,Health Board,2013,Male,178241,Persons
S08000015,Ayrshire and Arran,Health Board,2014,Male,177737,Persons
S08000015,Ayrshire and Arran,Health Board,2015,Male,177579,Persons
S08000015,Ayrshire and Arran,Health Board,2016,Male,177602,Persons
S08000015,Ayrshire and Arran,Health Board,2017,Male,177610,Persons
S08000015,Ayrshire and Arran,Health Board,2018,Male,177216,Persons
S08000015,Ayrshire and Arran,Health Board,2019,Male,177049,Persons
S08000016,Borders,Health Board,2001,Male,51467,Persons
S08000016,Borders,Health Board,2002,Male,51873,Persons
S08000016,Borders,Health Board,2003,Male,52294,Persons
S08000016,Borders,Health Board,2004,Male,52879,Persons
S08000016,Borders,Health Board,2005,Male,53306,Persons
S08000016,Borders,Health Board,2006,Male,53675,Persons
S08000016,Borders,Health Board,2007,Male,54355,Persons
S08000016,Borders,Health Board,2008,Male,54852,Persons
S08000016,Borders,Health Board,2009,Male,54911,Persons
S08000016,Borders,Health Board,2010,Male,54941,Persons
S08000016,Borders,Health Board,2011,Male,55195,Persons
S08000016,Borders,Health Board,2012,Male,55183,Persons
S08000016,Borders,Health Board,2013,Male,55311,Persons
S08000016,Borders,Health Board,2014,Male,55319,Persons
S08000016,Borders,Health Board,2015,Male,55273,Persons
S08000016,Borders,Health Board,2016,Male,55516,Persons
S08000016,Borders,Health Board,2017,Male,55789,Persons
S08000016,Borders,Health Board,2018,Male,55989,Persons
S08000016,Borders,Health Board,2019,Male,56123,Persons
S08000017,Dumfries and Galloway,Health Board,2001,Male,71309,Persons
S08000017,Dumfries and Galloway,Health Board,2002,Male,71324,Persons
S08000017,Dumfries and Galloway,Health Board,2003,Male,71462,Persons
S08000017,Dumfries and Galloway,Health Board,2004,Male,71881,Persons
S08000017,Dumfries and Galloway,Health Board,2005,Male,72382,Persons
S08000017,Dumfries and Galloway,Health Board,2006,Male,72469,Persons
S08000017,Dumfries and Galloway,Health Board,2007,Male,72868,Persons
S08000017,Dumfries and Galloway,Health Board,2008,Male,73167,Persons
S08000017,Dumfries and Galloway,Health Board,2009,Male,73179,Persons
S08000017,Dumfries and Galloway,Health Board,2010,Male,73181,Persons
S08000017,Dumfries and Galloway,Health Board,2011,Male,73379,Persons
S08000017,Dumfries and Galloway,Health Board,2012,Male,73212,Persons
S08000017,Dumfries and Galloway,Health Board,2013,Male,72980,Persons
S08000017,Dumfries and Galloway,Health Board,2014,Male,72825,Persons
S08000017,Dumfries and Galloway,Health Board,2015,Male,72691,Persons
S08000017,Dumfries and Galloway,Health Board,2016,Male,72533,Persons
S08000017,Dumfries and Galloway,Health Board,2017,Male,72424,Persons
S08000017,Dumfries and Galloway,Health Board,2018,Male,72321,Persons
S08000017,Dumfries and Galloway,Health Board,2019,Male,72435,Persons
S08000029,Fife,Health Board,2001,Male,167765,Persons
S08000029,Fife,Health Board,2002,Male,168091,Persons
S08000029,Fife,Health Board,2003,Male,168727,Persons
S08000029,Fife,Health Board,2004,Male,169701,Persons
S08000029,Fife,Health Board,2005,Male,171104,Persons
S08000029,Fife,Health Board,2006,Male,172259,Persons
S08000029,Fife,Health Board,2007,Male,173185,Persons
S08000029,Fife,Health Board,2008,Male,173864,Persons
S08000029,Fife,Health Board,2009,Male,174614,Persons
S08000029,Fife,Health Board,2010,Male,175198,Persons
S08000029,Fife,Health Board,2011,Male,176975,Persons
S08000029,Fife,Health Board,2012,Male,177448,Persons
S08000029,Fife,Health Board,2013,Male,177971,Persons
S08000029,Fife,Health Board,2014,Male,177912,Persons
S08000029,Fife,Health Board,2015,Male,178047,Persons
S08000029,Fife,Health Board,2016,Male,179552,Persons
S08000029,Fife,Health Board,2017,Male,180312,Persons
S08000029,Fife,Health Board,2018,Male,180620,Persons
S08000029,Fife,Health Board,2019,Male,181414,Persons
S08000019,Forth Valley,Health Board,2001,Male,134465,Persons
S08000019,Forth Valley,Health Board,2002,Male,134974,Persons
S08000019,Forth Valley,Health Board,2003,Male,135790,Persons
S08000019,Forth Valley,Health Board,2004,Male,136805,Persons
S08000019,Forth Valley,Health Board,2005,Male,138342,Persons
S08000019,Forth Valley,Health Board,2006,Male,139349,Persons
S08000019,Forth Valley,Health Board,2007,Male,140931,Persons
S08000019,Forth Valley,Health Board,2008,Male,141899,Persons
S08000019,Forth Valley,Health Board,2009,Male,142570,Persons
S08000019,Forth Valley,Health Board,2010,Male,143590,Persons
S08000019,Forth Valley,Health Board,2011,Male,144740,Persons
S08000019,Forth Valley,Health Board,2012,Male,145360,Persons
S08000019,Forth Valley,Health Board,2013,Male,145791,Persons
S08000019,Forth Valley,Health Board,2014,Male,146125,Persons
S08000019,Forth Valley,Health Board,2015,Male,147313,Persons
S08000019,Forth Valley,Health Board,2016,Male,148274,Persons
S08000019,Forth Valley,Health Board,2017,Male,148836,Persons
S08000019,Forth Valley,Health Board,2018,Male,149167,Persons
S08000019,Forth Valley,Health Board,2019,Male,149627,Persons
S08000020,Grampian,Health Board,2001,Male,259672,Persons
S08000020,Grampian,Health Board,2002,Male,260462,Persons
S08000020,Grampian,Health Board,2003,Male,261615,Persons
S08000020,Grampian,Health Board,2004,Male,262569,Persons
S08000020,Grampian,Health Board,2005,Male,264590,Persons
S08000020,Grampian,Health Board,2006,Male,267507,Persons
S08000020,Grampian,Health Board,2007,Male,270977,Persons
S08000020,Grampian,Health Board,2008,Male,274148,Persons
S08000020,Grampian,Health Board,2009,Male,276801,Persons
S08000020,Grampian,Health Board,2010,Male,279509,Persons
S08000020,Grampian,Health Board,2011,Male,281772,Persons
S08000020,Grampian,Health Board,2012,Male,283628,Persons
S08000020,Grampian,Health Board,2013,Male,287185,Persons
S08000020,Grampian,Health Board,2014,Male,289615,Persons
S08000020,Grampian,Health Board,2015,Male,291775,Persons
S08000020,Grampian,Health Board,2016,Male,292145,Persons
S08000020,Grampian,Health Board,2017,Male,291657,Persons
S08000020,Grampian,Health Board,2018,Male,290728,Persons
S08000020,Grampian,Health Board,2019,Male,291283,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2001,Male,534390,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2002,Male,532890,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2003,Male,529844,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2004,Male,528384,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2005,Male,528794,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2006,Male,528196,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2007,Male,530591,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2008,Male,533891,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2009,Male,537716,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2010,Male,541152,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2011,Male,545664,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2012,Male,546994,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2013,Male,547844,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2014,Male,550378,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2015,Male,554844,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2016,Male,560944,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2017,Male,566027,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2018,Male,569757,Persons
S08000031,Greater Glasgow and Clyde,Health Board,2019,Male,574694,Persons
S08000022,Highland,Health Board,2001,Male,147159,Persons
S08000022,Highland,Health Board,2002,Male,147730,Persons
S08000022,Highland,Health Board,2003,Male,148458,Persons
S08000022,Highland,Health Board,2004,Male,149094,Persons
S08000022,Highland,Health Board,2005,Male,150611,Persons
S08000022,Highland,Health Board,2006,Male,152656,Persons
S08000022,Highland,Health Board,2007,Male,154254,Persons
S08000022,Highland,Health Board,2008,Male,155385,Persons
S08000022,Highland,Health Board,2009,Male,155984,Persons
S08000022,Highland,Health Board,2010,Male,156166,Persons
S08000022,Highland,Health Board,2011,Male,157608,Persons
S08000022,Highland,Health Board,2012,Male,156216,Persons
S08000022,Highland,Health Board,2013,Male,157483,Persons
S08000022,Highland,Health Board,2014,Male,157465,Persons
S08000022,Highland,Health Board,2015,Male,157652,Persons
S08000022,Highland,Health Board,2016,Male,158165,Persons
S08000022,Highland,Health Board,2017,Male,158306,Persons
S08000022,Highland,Health Board,2018,Male,158307,Persons
S08000022,Highland,Health Board,2019,Male,158311,Persons
S08000032,Lanarkshire,Health Board,2001,Male,298252,Persons
S08000032,Lanarkshire,Health Board,2002,Male,299211,Persons
S08000032,Lanarkshire,Health Board,2003,Male,300242,Persons
S08000032,Lanarkshire,Health Board,2004,Male,302384,Persons
S08000032,Lanarkshire,Health Board,2005,Male,303956,Persons
S08000032,Lanarkshire,Health Board,2006,Male,305850,Persons
S08000032,Lanarkshire,Health Board,2007,Male,308348,Persons
S08000032,Lanarkshire,Health Board,2008,Male,309954,Persons
S08000032,Lanarkshire,Health Board,2009,Male,311613,Persons
S08000032,Lanarkshire,Health Board,2010,Male,312771,Persons
S08000032,Lanarkshire,Health Board,2011,Male,314191,Persons
S08000032,Lanarkshire,Health Board,2012,Male,314559,Persons
S08000032,Lanarkshire,Health Board,2013,Male,314915,Persons
S08000032,Lanarkshire,Health Board,2014,Male,315228,Persons
S08000032,Lanarkshire,Health Board,2015,Male,316003,Persons
S08000032,Lanarkshire,Health Board,2016,Male,317237,Persons
S08000032,Lanarkshire,Health Board,2017,Male,318274,Persons
S08000032,Lanarkshire,Health Board,2018,Male,319022,Persons
S08000032,Lanarkshire,Health Board,2019,Male,320396,Persons
S08000024,Lothian,Health Board,2001,Male,373481,Persons
S08000024,Lothian,Health Board,2002,Male,374149,Persons
S08000024,Lothian,Health Board,2003,Male,374282,Persons
S08000024,Lothian,Health Board,2004,Male,376012,Persons
S08000024,Lothian,Health Board,2005,Male,379205,Persons
S08000024,Lothian,Health Board,2006,Male,382529,Persons
S08000024,Lothian,Health Board,2007,Male,387690,Persons
S08000024,Lothian,Health Board,2008,Male,391745,Persons
S08000024,Lothian,Health Board,2009,Male,396163,Persons
S08000024,Lothian,Health Board,2010,Male,401095,Persons
S08000024,Lothian,Health Board,2011,Male,407188,Persons
S08000024,Lothian,Health Board,2012,Male,410349,Persons
S08000024,Lothian,Health Board,2013,Male,412948,Persons
S08000024,Lothian,Health Board,2014,Male,417087,Persons
S08000024,Lothian,Health Board,2015,Male,421564,Persons
S08000024,Lothian,Health Board,2016,Male,427440,Persons
S08000024,Lothian,Health Board,2017,Male,432512,Persons
S08000024,Lothian,Health Board,2018,Male,436939,Persons
S08000024,Lothian,Health Board,2019,Male,442123,Persons
S08000025,Orkney,Health Board,2001,Male,9487,Persons
S08000025,Orkney,Health Board,2002,Male,9544,Persons
S08000025,Orkney,Health Board,2003,Male,9655,Persons
S08000025,Orkney,Health Board,2004,Male,9786,Persons
S08000025,Orkney,Health Board,2005,Male,9886,Persons
S08000025,Orkney,Health Board,2006,Male,10013,Persons
S08000025,Orkney,Health Board,2007,Male,10154,Persons
S08000025,Orkney,Health Board,2008,Male,10228,Persons
S08000025,Orkney,Health Board,2009,Male,10331,Persons
S08000025,Orkney,Health Board,2010,Male,10471,Persons
S08000025,Orkney,Health Board,2011,Male,10610,Persons
S08000025,Orkney,Health Board,2012,Male,10693,Persons
S08000025,Orkney,Health Board,2013,Male,10723,Persons
S08000025,Orkney,Health Board,2014,Male,10729,Persons
S08000025,Orkney,Health Board,2015,Male,10785,Persons
S08000025,Orkney,Health Board,2016,Male,10880,Persons
S08000025,Orkney,Health Board,2017,Male,10945,Persons
S08000025,Orkney,Health Board,2018,Male,11039,Persons
S08000025,Orkney,Health Board,2019,Male,11086,Persons
S08000026,Shetland,Health Board,2001,Male,11055,Persons
S08000026,Shetland,Health Board,2002,Male,11065,Persons
S08000026,Shetland,Health Board,2003,Male,11065,Persons
S08000026,Shetland,Health Board,2004,Male,11114,Persons
S08000026,Shetland,Health Board,2005,Male,11175,Persons
S08000026,Shetland,Health Board,2006,Male,11145,Persons
S08000026,Shetland,Health Board,2007,Male,11242,Persons
S08000026,Shetland,Health Board,2008,Male,11351,Persons
S08000026,Shetland,Health Board,2009,Male,11512,Persons
S08000026,Shetland,Health Board,2010,Male,11679,Persons
S08000026,Shetland,Health Board,2011,Male,11788,Persons
S08000026,Shetland,Health Board,2012,Male,11770,Persons
S08000026,Shetland,Health Board,2013,Male,11771,Persons
S08000026,Shetland,Health Board,2014,Male,11793,Persons
S08000026,Shetland,Health Board,2015,Male,11783,Persons
S08000026,Shetland,Health Board,2016,Male,11783,Persons
S08000026,Shetland,Health Board,2017,Male,11731,Persons
S08000026,Shetland,Health Board,2018,Male,11713,Persons
S08000026,Shetland,Health Board,2019,Male,11685,Persons
S08000030,Tayside,Health Board,2001,Male,186628,Persons
S08000030,Tayside,Health Board,2002,Male,186361,Persons
S08000030,Tayside,Health Board,2003,Male,186479,Persons
S08000030,Tayside,Health Board,2004,Male,187201,Persons
S08000030,Tayside,Health Board,2005,Male,188666,Persons
S08000030,Tayside,Health Board,2006,Male,189829,Persons
S08000030,Tayside,Health Board,2007,Male,191537,Persons
S08000030,Tayside,Health Board,2008,Male,193497,Persons
S08000030,Tayside,Health Board,2009,Male,194933,Persons
S08000030,Tayside,Health Board,2010,Male,196560,Persons
S08000030,Tayside,Health Board,2011,Male,198643,Persons
S08000030,Tayside,Health Board,2012,Male,199598,Persons
S08000030,Tayside,Health Board,2013,Male,199998,Persons
S08000030,Tayside,Health Board,2014,Male,200873,Persons
S08000030,Tayside,Health Board,2015,Male,201786,Persons
S08000030,Tayside,Health Board,2016,Male,202163,Persons
S08000030,Tayside,Health Board,2017,Male,202567,Persons
S08000030,Tayside,Health Board,2018,Male,202686,Persons
S08000030,Tayside,Health Board,2019,Male,203581,Persons
S08000028,Western Isles,Health Board,2001,Male,13056,Persons
S08000028,Western Isles,Health Board,2002,Male,12961,Persons
S08000028,Western Isles,Health Board,2003,Male,12991,Persons
S08000028,Western Isles,Health Board,2004,Male,13066,Persons
S08000028,Western Isles,Health Board,2005,Male,13260,Persons
S08000028,Western Isles,Health Board,2006,Male,13344,Persons
S08000028,Western Isles,Health Board,2007,Male,13401,Persons
S08000028,Western Isles,Health Board,2008,Male,13443,Persons
S08000028,Western Isles,Health Board,2009,Male,13500,Persons
S08000028,Western Isles,Health Board,2010,Male,13606,Persons
S08000028,Western Isles,Health Board,2011,Male,13652,Persons
S08000028,Western Isles,Health Board,2012,Male,13606,Persons
S08000028,Western Isles,Health Board,2013,Male,13519,Persons
S08000028,Western Isles,Health Board,2014,Male,13444,Persons
S08000028,Western Isles,Health Board,2015,Male,13374,Persons
S08000028,Western Isles,Health Board,2016,Male,13269,Persons
S08000028,Western Isles,Health Board,2017,Male,13310,Persons
S08000028,Western Isles,Health Board,2018,Male,13247,Persons
S08000028,Western Isles,Health Board,2019,Male,13196,Persons
S12000033,Aberdeen City,Local Authority,2001,Female,108175,Persons
S12000033,Aberdeen City,Local Authority,2002,Female,107336,Persons
S12000033,Aberdeen City,Local Authority,2003,Female,106511,Persons
S12000033,Aberdeen City,Local Authority,2004,Female,105673,Persons
S12000033,Aberdeen City,Local Authority,2005,Female,106150,Persons
S12000033,Aberdeen City,Local Authority,2006,Female,106491,Persons
S12000033,Aberdeen City,Local Authority,2007,Female,107777,Persons
S12000033,Aberdeen City,Local Authority,2008,Female,108437,Persons
S12000033,Aberdeen City,Local Authority,2009,Female,109797,Persons
S12000033,Aberdeen City,Local Authority,2010,Female,111100,Persons
S12000033,Aberdeen City,Local Authority,2011,Female,112400,Persons
S12000033,Aberdeen City,Local Authority,2012,Female,113624,Persons
S12000033,Aberdeen City,Local Authority,2013,Female,114535,Persons
S12000033,Aberdeen City,Local Authority,2014,Female,115443,Persons
S12000033,Aberdeen City,Local Authority,2015,Female,115936,Persons
S12000033,Aberdeen City,Local Authority,2016,Female,115719,Persons
S12000033,Aberdeen City,Local Authority,2017,Female,114948,Persons
S12000033,Aberdeen City,Local Authority,2018,Female,114308,Persons
S12000033,Aberdeen City,Local Authority,2019,Female,114873,Persons
S12000034,Aberdeenshire,Local Authority,2001,Female,114472,Persons
S12000034,Aberdeenshire,Local Authority,2002,Female,115539,Persons
S12000034,Aberdeenshire,Local Authority,2003,Female,116904,Persons
S12000034,Aberdeenshire,Local Authority,2004,Female,118710,Persons
S12000034,Aberdeenshire,Local Authority,2005,Female,120208,Persons
